,Astro,CA1sp,CA1sp.SUB.sp.Kcnip1,CA2sp.IG,CA3sp,Car3,CR,DG,Endo,IT.RHP.Dcn,L2.3.IT.Cdc14a,L2.3.IT.Cxcl14,L2.3.IT.Ndst4.Endou,L2.3.IT.Otof,L2.3.IT.Plch1,L4.IT,L4.5.IT,L5.ET,L5.IT,L6.CT,L6.IT,L6b,Lamp5,Lamp5.Lhx6,Ly6g6e,Macrophage,Meis2,NP,Oligo,PIR.Six3,POST.PRE.PAR.Ptgfr,Pvalb,RHP.Cplx3,RSP_ACA.IT.Scnn1a,RSP.ACA.L4.5.IT,Serpinf1,SMC,Sncg,Sncg.Ndnf.HPF,Sst,Sst.Chodl,SUB.Sp.Ndst4,Vip,VLMC
FCH5FFWBBXX_L8_HKMUSrtgRABARAAPEI-126_1,0.09591668179356096,0.0,0.0015943430689598415,0.0,0.0654481593036812,0.010566148338471713,0.0,0.0,0.03790508503733078,0.044904633064711846,0.0,0.0,0.019706910013054295,0.06878136338531836,0.0294650922941575,0.04748089011611497,0.07829025992980017,0.07122877592010693,0.0,0.015917714309289184,0.0,0.0,0.07915913037473207,0.0,0.007811697768409935,0.006135121823182396,0.0,0.0,0.06366102508277353,0.07243929068566773,0.0,0.036005758670324246,0.00020413870487008407,0.0,0.0,0.021440004092438552,0.00011415130585753401,0.028818663680524388,0.0,0.024257565063886082,0.019961127719611824,0.0,0.03104525698392433,0.021741011469239437
FCH5HKJBBXX_L6_HKMUSrtgRABBRAAPEI-127_1,0.06980463388653345,0.0,0.009157118774668686,0.0,0.05300187779976757,0.0,0.0,0.0,0.020106967420534267,0.03765796515069895,0.0,0.0,0.02722176986685148,0.06158407998431595,0.022691225848000148,0.04452339145687292,0.09670776075052985,0.1006089401029428,0.0,0.003338743776058123,0.0,0.0,0.09511771453188199,0.0,0.00040289579092846444,0.004853731518614657,0.0,0.0,0.04393318839137431,0.07652211034918276,0.0,0.05165115070581884,0.030565774131969266,0.0,0.0,0.02720962812384025,0.0,0.04233434336415307,0.0,0.026001754860337165,0.011297276345256235,0.0,0.03499698071801202,0.008708976350856972
FCH5HKJBBXX_L6_HKMUSrtgRABCRAAPEI-128_1,0.07181875716349795,0.0,0.012886711662835304,0.0,0.05590371617652406,0.0,0.0,0.0,0.02893488669805876,0.025993829730089003,0.0,0.0,0.03662993368412084,0.06120209422751899,0.029399414084818772,0.045266500655645664,0.09622147204755827,0.09913569862667575,0.0,0.015955162948001873,0.0,0.0,0.08892602826713734,0.0,0.0,0.0020158953714508954,0.0,0.0,0.049575106923071315,0.07012918984149923,0.0,0.05266013740431365,0.02308463650011346,0.0,0.0,0.03300390525924321,0.0,0.02991460225875898,0.0,0.023060395724026888,0.01067709639620837,0.0,0.03107340487581243,0.0065314234730191306
FCH5HKJBBXX_L6_HKMUSrtgRABDRAAPEI-129_1,0.06858430797814934,0.00031808257259141126,0.010320023241272845,0.0,0.05762753488299022,0.0,0.0,0.0,0.02181056497669954,0.04158334086320587,0.0,0.0,0.0208159042111346,0.053583477741022116,0.029124211232679782,0.057272909022196526,0.08743682205736539,0.1009490798423613,0.0,0.008801865806317907,0.0,0.0,0.09426770558814455,0.0,0.0,0.0017342315744654938,0.0,0.0,0.0413924563040562,0.07091161090930038,0.0,0.05475572564877181,0.03343823650013112,0.0,0.0,0.032347535350953825,0.0,0.030865922826930094,0.0,0.019275755993524636,0.014601253482544025,0.0,0.036957093968888355,0.011224347424302577
FCH5HKJBBXX_L5_HKMUSrtgRABERAAPEI-130_1,0.07503927497588464,0.01697981022463469,0.006331112304585745,0.0,0.057208140660697356,0.0,0.0,0.0,0.02418320928751917,0.024016087728980708,0.0,0.0,0.029762037504275113,0.05437271769039505,0.02604125373104606,0.06108058225292797,0.082207318504138,0.11818625993269265,0.0,0.0024170886812403007,0.0,0.0,0.07343848479369187,0.0,0.0,0.0,0.0,0.0,0.05069612755872834,0.07905427198091947,0.0,0.06540542879517662,0.02458317980085117,0.0,0.0,0.01631299207165744,0.0,0.02949612166728928,0.0,0.0,0.016576638466098196,0.0,0.05521624864427916,0.011395612742291134
FCH5FFWBBXX_L8_HKMUSrtgRABFRAAPEI-131_1,0.07169017255978145,0.02214879395927727,0.008076306473444383,0.0,0.05243078121480309,0.0,0.0,0.0,0.01577670055480774,0.03173955623105194,0.0,0.0,0.032206022409362635,0.0593683891679219,0.02249276920292243,0.05430676390553576,0.08994975105423395,0.1049650685619212,0.0,0.0076780553147427115,0.0,0.0,0.08150582644425433,0.0,0.0,0.0,0.0,0.0,0.04591875241860995,0.0693778747903526,0.0,0.06221371523400641,0.025762313996769964,0.0,0.0,0.02844927761718272,0.0,0.029813117446739645,0.0,0.005247632534721453,0.016260651639852592,0.0,0.0483798860804649,0.01424182118723918
FCH5FFWBBXX_L8_HKMUSrtgRABGRAAPEI-133_1,0.07632467869062197,0.02027080078765562,0.0020110997564504276,0.0,0.05576310190411322,0.0020640205022269507,0.0,0.0,0.029651033131977138,0.034747581876731395,0.0,0.0,0.033197276194260876,0.06071559630644506,0.01043539819154078,0.054266075807961514,0.09933701407687791,0.11421150998976787,0.0,0.0,0.0,0.0,0.07498940800703953,0.0,0.0014842766738688746,0.0,0.0,0.0,0.05188591763438954,0.07300992249354413,0.0,0.05319126289866788,0.021549236575774455,0.0,0.0,0.01711843982338627,0.0,0.02640156320709346,0.0,0.012795468338667137,0.01046903919148888,0.0,0.049489515536388806,0.0146207624030604
FCH5FFWBBXX_L8_HKMUSrtgRABHRAAPEI-134_1,0.07792107577939147,0.014124422600941895,0.010930768028949036,0.0,0.06174613763997084,0.0,0.0,0.0,0.023913170259001124,0.027304047454373603,0.0,0.0,0.028364531579846242,0.050411017824619195,0.017238513917637303,0.04310880966072771,0.09699726885897247,0.11478551003102634,0.0,1.6262816274905773e-05,0.0,0.0,0.07001195848806316,0.0,0.0,0.0,0.0,0.0,0.05568955803807214,0.08005358190457608,0.0,0.05491516405601266,0.019217458872305675,0.0,0.0,0.02204786424060272,0.0,0.03885170425143362,0.0,0.02512987130170289,0.013454089655038807,0.0,0.03911036425837153,0.014656848482088628
FCH5HKJBBXX_L6_HKMUSrtgRABIRAAPEI-135_1,0.09715675338715421,0.0,0.009318102265412815,0.0,0.06254009532988149,0.02344384931295609,0.0,0.0,0.042099494227429354,0.009503863608546522,0.0,0.0,0.03279020019547169,0.08723349237647175,0.030023024183544765,0.04960110787107508,0.04886407468621616,0.08527239611703272,0.0125535020288345,0.008124347442973214,0.0,0.0,0.06769404713527467,0.0,0.0034855009443586914,0.010310523184117132,0.0,0.0,0.07925725566062793,0.07392198360830825,6.450500948211142e-05,0.03386531437015767,0.0,0.0,0.0,0.0,0.005481618710609994,0.045528684070943196,0.0,0.015593690508653064,0.01868538287326473,0.0,0.036432547280538845,0.011154643610663005
FCH5HKJBBXX_L6_HKMUSrtgRABJRAAPEI-136_1,0.07906070289307554,0.005040947607515149,0.020787134692298526,0.0,0.0498506699424397,0.015298993031747938,0.0,0.0,0.026351090407272664,0.03235693534146736,0.0,0.0,0.022125484168041325,0.06329112607925959,0.03214799171424756,0.05829022677475265,0.06477343768663635,0.0979819034424576,0.0,0.0010231398749145006,0.0,0.0,0.07686648786556366,0.0,0.00984474645460429,0.00030737287934137607,0.0,0.0,0.05589952660671919,0.08308667558930413,0.0,0.04146143990254971,0.01174664654388488,0.0,0.0,0.01743612074175303,0.0,0.03857349093364911,0.0,0.025487160722849747,0.00765180569903364,0.0,0.046901189717763754,0.016357552686856926
FCH5HKJBBXX_L6_HKMUSrtgRABKRAAPEI-116_1,0.08113243655447896,0.021006765553249943,0.002999447319366234,0.0,0.05456719092000679,0.012104397771762471,0.0,0.0,0.0314595903499354,0.022793989375287576,0.0,0.0,0.017745071089140124,0.0637556055064119,0.039757481200218305,0.05758920854858754,0.06790131392153957,0.11432063921726938,0.0,0.0,0.0,0.0,0.0739967251382017,0.0,0.0,0.0,0.0,0.0,0.06174242741780493,0.07702459684333589,0.0,0.047191613161008415,0.014436860676267954,0.0,0.0,0.022137095180173927,0.0,0.03623002787183151,0.0,0.013668027155523297,0.008264350309353545,0.0,0.04701522755129142,0.011159911367953216
FCH5HKJBBXX_L5_HKMUSrtgRABLRAAPEI-118_1,0.08269171432988781,0.010720670548291199,0.011768663701277911,0.0,0.05175283855860125,0.010614369082901745,0.0,0.0,0.0312620192634119,0.02630196744648797,0.0,0.0,0.020991057042534143,0.05427946466894538,0.024131174306662853,0.05142632429842569,0.10007591896042442,0.10318486441238812,0.0,0.007637094116027821,0.0,0.0,0.07176403990256987,0.0,0.0031568497051331855,0.0,0.0,0.0,0.05377567689078163,0.07807229750465017,0.0,0.05478852663167478,0.015605738326876796,0.0,0.0,0.019463027022069142,0.0,0.03771673993204082,0.0,0.0047510255836800885,0.014377298300417509,0.0,0.04437715332067364,0.015313486143164152
FCH5HKJBBXX_L5_HKMUSrtgRABMRAAPEI-119_1,0.07321314922083498,0.020521409727610337,0.0066702409535856575,0.0,0.05446085240702805,0.0,0.0,0.0,0.022750112970126177,0.029560058687650336,0.0,0.0,0.03152706467490565,0.049481674126973026,0.021660150437884173,0.07020368454684418,0.0870476027912011,0.11837089534559703,0.0,0.00260677696556614,0.0,0.0,0.07835875002176537,0.0,0.0,0.0,0.0,0.0,0.05490271514511958,0.07170390472540707,0.0,0.06073973200137635,0.01841791299726374,0.0,0.0,0.02309106966510941,0.0,0.0389197625234297,0.0,0.010369722897702688,0.013229050286242704,0.0,0.031915894254984825,0.010277812625791758
FCH5HKJBBXX_L5_HKMUSrtgRABNRAAPEI-121_1,0.07396314450045231,0.020170115043706995,0.007521759246063168,0.0,0.05158807838506557,0.0,0.0,0.0,0.020172612421458513,0.0466113004219429,0.0,0.0,0.028036656637184305,0.04081439531844345,0.023667958252949785,0.05473546056835662,0.10594573058500804,0.1141579067245363,0.0,0.0,0.0,0.0,0.06989419413380746,0.0,0.0016918946780792486,0.0,0.0,0.0,0.048554112929815166,0.07655980113473809,0.0,0.055666231620827004,0.021573563751602756,0.0,0.0,0.024022734873878963,0.0,0.034405733204205,0.0,0.009830645977813746,0.019571782699880302,0.0,0.045027715445472606,0.0058164714447114674
FCH5HKJBBXX_L5_HKMUSrtgRABORAAPEI-122_1,0.07482131377007972,0.017170676796837196,0.0013883609310490065,0.0,0.05731854491815257,0.0012532541777886756,0.0,0.0,0.02600461137398768,0.036896806589967676,0.0,0.0,0.022236630527970154,0.04235373675928029,0.019107965144874173,0.05831984089061636,0.09778547812061596,0.12165859288856769,0.0,0.0,0.0,0.0,0.07128374173197219,0.0,0.0,0.0,0.0,0.0,0.057733881171200846,0.07272275781283066,0.0,0.05243330371439246,0.025147495885146542,0.0,0.0,0.018990985512320716,0.0,0.038069395686054525,0.0,0.023212475594290762,0.010265068135695036,0.0,0.0458864529307759,0.007938628935533204
FCH5HKJBBXX_L5_HKMUSrtgRABPRAAPEI-123_1,0.07940258810220127,0.012799533240760799,0.007922187291933235,0.0,0.05572118267472803,0.007019612300987583,0.0,0.0,0.025732319042274486,0.03756652313717123,0.0,0.0,0.027533764963027972,0.06446774308126035,0.024842054900088884,0.05096669312303381,0.09414641999977126,0.10556872953931376,0.0,0.002543224605778127,0.0,0.0,0.06549513050234407,0.0,0.0,0.001418255183738625,0.0,0.0,0.05645887046716194,0.08452766109311742,0.0,0.05281296390572561,0.010133657120851227,0.0,0.0,0.017225745165967653,0.0,0.03450023625463363,0.0,0.005117393267078232,0.013788582863207482,0.0,0.05114963391327654,0.01113929426056686
FCH5HKJBBXX_L5_HKMUSrtgRABQRAAPEI-124_1,0.08133865325799884,0.017833006438472552,0.0,0.0,0.06010179429690432,0.012983392649876324,0.0,0.0,0.027980541019538317,0.028772817391030332,0.0,0.0,0.0182382756583387,0.048531304963974155,0.04227951696035101,0.054251799476985225,0.0876282681475479,0.09456228438877878,0.0,0.01995393402349868,0.0,0.0,0.07008140628481976,0.0,0.0019809223641357072,0.0016260078240049206,0.0,0.0,0.06106723228614198,0.07699147614447859,0.0,0.05079947501427112,0.012756029526627091,0.0,0.0,0.01971114319152065,0.0,0.03855003822438512,0.0,0.0011211535587747892,0.0162812330187171,0.0,0.03958688816169169,0.014991405727136234
FCH5HKJBBXX_L5_HKMUSrtgRABRRAAPEI-125_1,0.07577530298970203,0.022812581904299106,0.001847533767283737,0.0,0.06106367949003408,0.0,0.0,0.0,0.020689806817034428,0.03343007898658686,0.0,0.0,0.02968069190002671,0.05259089322813289,0.01658514069292553,0.04788980329161608,0.10346143727004772,0.11036158112057777,0.0,0.0,0.0,0.0,0.0752585379532835,0.0,0.0,0.0,0.0,0.0,0.050986480263371416,0.07061223509113791,0.0,0.05737263997172822,0.02181181013414072,0.0,0.0,0.015997625118007584,0.0,0.036137602242692766,0.0,0.012118344289487468,0.017389174067980205,0.0,0.053294990609615324,0.01283202880028778
FCH5HKJBBXX_L5_HKMUSrtgRABSRAAPEI-126_1,0.07574908205332195,0.02679949181256883,0.0,0.0,0.05377309515872121,0.0056947226215242055,0.0,0.0,0.020176434535383543,0.036472313483665746,0.0,0.0,0.027210036672712445,0.059231905389640835,0.03283723541939443,0.04984082909145284,0.10102332529187429,0.10475827492986446,0.0,0.0017332864606483327,0.0,0.0,0.07533396596624771,0.0,0.0,8.367310686562958e-05,0.0,0.0,0.05531033877798386,0.07273230872115635,0.0,0.060552980787087395,0.013646407061249519,0.0,0.0,0.016346197454910255,0.0,0.0379033714498115,0.0,0.0011203630846865602,0.014579649584333346,0.0,0.04334405441893971,0.013746656665954876
FCH5HKJBBXX_L5_HKMUSrtgRABTRAAPEI-127_1,0.09298954535592416,0.0,0.009782146411038528,0.0,0.06196699290602394,0.015187163201140209,0.0,0.0,0.03509698858966168,0.014048035323187455,0.0,0.0,0.03229205208770877,0.08040059430081233,0.036361692019332044,0.043804257197612446,0.07168721860311224,0.10020964664735499,0.0,0.0,0.0,0.0,0.06898068477192396,0.0,0.0,0.005104887559175008,0.0,0.0,0.06698722681661327,0.07638616702927721,0.0016470384401477101,0.03391049673360868,0.0,0.0,0.0,0.009652352964679175,0.0,0.045943818085233006,0.0,0.021913755122545148,0.015523367978032944,0.0,0.0438058191246571,0.016318052731198303
PTHS2_LCA1_RNAseq,0.07716101591313741,0.04349747620840034,0.04481580973860271,0.0,0.05589355991013884,0.0,0.0,0.0,0.01620217127313254,0.05049102493212741,0.0,0.0,0.009674858185040984,0.04105884316844917,0.016190771769781034,0.03686958608701972,0.08894997875253577,0.10003426880804546,0.0,0.004981395966974602,0.0,0.0,0.0779641266555425,0.0,0.0,0.0014699891086829718,0.0,0.0,0.04951540200542234,0.05839605627906525,0.0,0.044772008611949035,0.043618677878914915,0.0,0.0,0.036024157592208395,0.0003884897651448588,0.025428262909722554,0.0,0.027773851906477562,0.0049971386528303114,0.0,0.03349598723286726,0.010335090687786581
PTHS3_LCA1_RNAseq,0.07336351295785956,0.03863916285579107,0.06709507913197493,0.0,0.04473670960836629,0.0,0.0,0.0,0.02194786560548445,0.036576526861420815,0.0,0.0,0.014590695795076582,0.03332414273965434,0.02418044872722643,0.010208789910043004,0.11573524378847903,0.09709511223653515,0.0,0.011944344186205418,0.0,0.0,0.07107824036304267,0.0,0.0,0.0,0.0,0.0,0.05380628929484359,0.05584507775757074,0.0,0.04226295175408731,0.047478627858059244,0.0,0.0,0.03197064946697705,0.0,0.03025333216223599,0.0,0.03865627735164542,0.0,0.0,0.03921091958742085,0.0
PTHS4_LCA1_RNAseq,0.07756248109599145,0.05295292056773029,0.02996574355646739,0.002962598059202244,0.05597007894602052,0.0,0.0,0.0,0.02335492903605993,0.016476233679450145,0.0,0.0,0.009605116504128514,0.04254070613764836,0.023490581206048678,0.0383963232153396,0.09208569277177471,0.11898754635490247,0.0,0.010457187994946233,0.0,0.0,0.07436386608801886,0.0,0.0,0.0006600547447310431,0.0,0.0,0.06631656432921393,0.0437269384251939,0.0,0.056521959270462094,0.04163542239503128,0.0,0.0,0.04268890096765724,0.0,0.028624015155257112,0.0,0.018183270085191893,0.004971953042937414,0.0,0.02749891637059479,0.0
PTHS1_RCA1_RNAseq,0.08406018214163727,0.0,0.03948359968452825,0.0,0.049593848325222296,0.0,0.0,0.0,0.019194203191897366,0.07878817734008199,0.0,0.0,0.024686924091247554,0.0543740731398573,0.030672209773474884,0.031088272740616953,0.08877887547314933,0.09903642403130349,0.0,0.0,0.0,0.0,0.07324855658751495,0.0,0.0,0.006671591359901159,0.0,0.0,0.04721581616713148,0.05844948198597746,0.0,0.04414116461264041,0.04851311488792153,0.0,0.0,0.027368680781441525,0.0,0.03188224610351263,0.0,0.025416127399805997,0.003447187292799731,0.0,0.033889242888336474,0.0
PTHS2_RCA1_RNAseq,0.07861987695090596,0.026954255332960267,0.030979057977088133,0.0,0.06557928291177668,0.0,0.0,0.0,0.017101013587620277,0.05956468030666205,0.0,0.0,0.017160754587559942,0.05350674596686077,0.02375405470420297,0.031797565512683396,0.088283616691285,0.10146475337027679,0.0,0.004606696137965108,0.0,0.0,0.07050230405177758,0.0,0.0,0.0,0.0,0.0,0.0520395403928921,0.04948073472161786,0.0,0.05374951714820223,0.05114968891997722,0.0,0.0,0.03509462837294263,0.0,0.026701505553377813,0.0,0.01841435443978312,0.006804411168362744,0.0,0.034774766235507445,0.0019161949577118
PTHS3_RCA1_RNAseq,0.0840641329104201,0.021220015423499668,0.036474971087501654,0.0,0.05009310666395598,0.0,0.0,0.0,0.030659524710102783,0.04504221459815383,0.01663625277422763,0.0,0.011134960213271743,0.025739878235043815,0.029312091554462148,0.05675306961078878,0.0776608878844765,0.09697079409026654,0.0,0.006820466151955748,0.0,0.0,0.0799133384364698,0.0,0.0,0.0,0.0,0.0,0.07168643705898031,0.053145317665264036,0.0007199642615033389,0.0441223402809515,0.03393027807399691,0.0,0.0,0.02842810081669204,4.231790333879754e-05,0.038321066271974326,0.0,0.025379351923755337,0.001661758840359469,0.0,0.034067362558587444,0.0
PTHS4_RCA1_RNAseq,0.07513154497177539,0.061305721286873664,0.042177386826096765,0.0,0.09867333853050944,0.0,0.0,0.006294476428559467,0.016332356806925484,0.04444293445616985,0.0,0.0,0.009370713487044666,0.013049173863375316,0.021022116810411506,0.032887026535779226,0.10363526719152086,0.10523491982666348,0.0,0.000669052603599018,0.0,0.0,0.06350138404726607,0.0,0.0,0.003034910380557366,0.0,0.0,0.03817019652272554,0.0536719035768937,0.0,0.04470455319690889,0.03902909102449462,0.0,0.0,0.022426417760590674,0.0,0.042922932321204026,0.0,0.029707479503981362,0.0,0.0,0.03260510204007371,0.0
WT1_LCA1_RNAseq,0.0750214567093047,0.06351085007274755,0.04069520450086781,0.0,0.050630177125111774,0.0,0.0,0.0,0.01924984857963685,0.026087061429129903,0.0009441036328337654,0.0,0.00969926406352483,0.028937589436918418,0.018584631391440256,0.02107819308331722,0.10921696153227495,0.09849467435982437,0.0,0.014838789829482694,0.0,0.0,0.0675057796114717,0.0,0.0,0.0011671519041203224,0.0,0.0,0.07464807867374887,0.05468847972176791,0.0,0.056231261261041304,0.030938502980435535,0.0,0.0,0.0383794181937699,0.00040783489656608877,0.03213331609377198,0.0,0.03319713136267671,0.0005957385176223235,0.0,0.033118501036592134,0.0
WT2_LCA1_RNAseq,0.07247082438677677,0.06035887671209308,0.05596226114086474,0.0,0.06520792607394037,0.0,0.0,0.0,0.01746843124917809,0.039008769571289854,0.0,0.0,0.0033547515323873686,0.024211692994049728,0.026117595622877698,0.03151687817410191,0.1025080435580914,0.09905684672114584,0.0,0.0,0.0,0.0,0.07390999512952243,0.0,0.0,0.0,0.0,0.0,0.052755295156251276,0.05794450077824416,0.0,0.04899984182701872,0.043772807580569124,0.0,0.0,0.02638438034512731,0.0,0.024657626574129125,0.0,0.028359156615341833,0.0018076137195106787,0.0,0.040440235053524815,0.00372564948396363
WT3_LCA1_RNAseq,0.07988177872491202,0.07314810929767608,0.04186726864338293,0.0,0.056766626936709565,0.0,0.0,0.0,0.017366975503901764,0.025258965932386357,0.001960209585233296,0.0,0.009106762701820101,0.025964292671613518,0.027163546211789836,0.024978926663696596,0.08710260877441799,0.11589228938666982,0.0,0.0026184437299001983,0.0,0.0,0.06154519060957268,0.0,0.0,0.0020916030626318962,0.0,0.0,0.06760632207220878,0.05134879718026038,0.0,0.054163253742041576,0.03833089285552746,0.0,0.0,0.037304109142668226,0.0,0.03255117845583856,0.0,0.028326903212135435,0.0006956772917595922,0.0,0.036959267611245177,0.0
WT4_LCA1_RNAseq,0.07988275335791589,0.0807541682047164,0.0,0.0,0.06553120115852783,0.0,0.0,0.0021507690078491014,0.020937256754809837,0.03060085105730631,0.020216210839784584,0.0,0.011854364570230713,0.03319675774108703,0.024619062421126766,0.0325882930921071,0.08671524540914018,0.10050759692316572,0.0,0.0,0.0,0.0,0.0653824288535697,0.0,0.0,0.0063531050770810095,0.0,0.0,0.056346457328793155,0.06589097576339917,0.0,0.054870153861347776,0.04259565079030207,0.0,0.0,0.03926321439683987,0.0,0.028633852191946266,0.0,0.021912187289634392,0.0,0.0,0.029197443909319113,0.0
WT1_RCA1_RNAseq,0.0751689230983971,0.06674146787554089,0.023394589406201243,0.0,0.05220222907544931,0.0,0.0,0.0,0.013139209873870088,0.03916053722008085,0.023433233906877807,0.0,0.013642584501198917,0.018692784055385585,0.03060733717267541,0.03351793325695642,0.08611487375986818,0.10795670648662292,0.0,0.008244238472931245,0.0,0.0,0.07185768106727716,0.0,0.0,0.002474841577572773,0.0,0.0,0.0598933031740055,0.054635482674684564,0.0,0.049111665302948374,0.04069264359241638,0.0,0.0,0.03226795977320088,0.0009310086405896361,0.027570907981378397,0.0,0.0297788113859501,0.0038183428204916128,0.0,0.03495070384742852,0.0
WT2_RCA1_RNAseq,0.06476054186385422,0.049762150978468395,0.030020615491593537,0.0,0.05845338012923345,0.0,0.0,0.0,0.016851197098530456,0.03433709935162044,0.017047511126767896,0.0,0.013658689464921821,0.022297203953478662,0.031184042726331174,0.05720213769921747,0.06991176628874922,0.09509956315232283,0.0,0.011118916682298348,0.0,0.0,0.07498582053925562,0.0,0.0,0.0,0.0,0.0,0.0556126093953057,0.055627229910548116,0.0017614069023173013,0.055185782359048495,0.038541498191930916,0.0,0.0,0.030762963699552916,0.0,0.028414571044385526,0.0,0.031107229561916458,0.0015421621694217662,0.0,0.03157281664245843,0.023181093576470743
WT3_RCA1_RNAseq,0.07558467289124861,0.06177226348203613,0.03352883287741997,0.0,0.04564959519105216,0.0,0.0,0.0,0.01850191738183671,0.04297948942489945,0.013855952486294417,0.0,0.0069972980782296345,0.020952412262721813,0.04050677524764031,0.037418928123962955,0.09082851348914271,0.1058979321102101,0.0,0.010243397533119206,0.0,0.0,0.07093464377860467,0.0,0.00018331858847725845,0.0008507002157904519,0.0,0.0,0.055917931491561025,0.04772742766915949,0.0,0.04927153102656124,0.0450191157802108,0.0,0.0,0.02799619408914331,0.0010867407297454488,0.017698727447261847,0.0,0.03321783112946395,0.0031470158395747326,0.0,0.04223084163463173,0.0
WT4_RCA1_RNAseq,0.08241259949363908,0.0027222244024673837,0.05071785922032316,0.0,0.06698461685332187,0.0,0.0,0.0,0.017118870799826987,0.05645206650150809,0.001468506984278842,0.0,0.02197233619758962,0.041847232813778695,0.025273351773008896,0.03512761748340177,0.07389533180107771,0.0880423834368278,0.0,0.003373359702923401,0.0,0.0,0.07835928714040641,0.0,0.0,0.00010461563514538713,0.0,0.0,0.05696622454715374,0.05925236284241751,0.0,0.05176006440617217,0.043886599370112106,0.0,0.0,0.026476045489931477,0.0029673246504593603,0.03413575297306402,0.0,0.03035829195103868,0.00577177245537856,0.0,0.04028787585772222,0.002265425217025242
PTHS1_LCA1_RNAseq,0.08087092621085054,0.037773209891131705,0.0345725342625161,0.0,0.04935785868179603,0.0,0.0,0.0,0.0176695435451664,0.052808257210859605,0.0,0.0,0.012933373279256716,0.0352634749406319,0.03448636931221889,0.025753886815548514,0.10211504158956528,0.09615356047152591,0.0,0.013644947493017522,0.0,0.0,0.06699034758277171,0.0,0.0,0.008547167950518953,0.0,0.0,0.05235516618023688,0.05816785206494231,0.0,0.046766260617049055,0.04384568690953073,0.0,0.0,0.03733804420511819,0.0,0.02722619447957149,0.0,0.02215324978252457,0.010207724522182441,0.0,0.032084430475054146,0.0009148915264145061
